overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style.Size:,style.Color:,vote,image,style.Metal Type:,,,
5,TRUE,"08 23, 2008",A20SK9BKNHPR4R,B0007MV6Q8,Glyph45,"Love this Hat. It keeps my shorn head cool and protected. The price was 1/3 that of the hat I originally considered.  One of my best purchases. .  I would not hesitate to buy another one.  The description says its crush able, but I like it so much I'm afraid to 'test' it.",Great Hat,1219449600,,,,,,,,
5,TRUE,"08 14, 2017",A37SW6S6OHIXBP,B0007MV6Q8,Alan Endo,Great hat,Five Stars,1502668800,,,,,,,,
5,TRUE,"08 02, 2017",ASB8XQGKXYFOK,B0007MV6Q8,JACK STRINGER,5 stars no issues,Five Stars,1501632000,,,,,,,,
5,TRUE,"08 01, 2017",A1SJ4CV5TJ6TKT,B0007MV6Q8,ResvorDog,Great fit and comfort.  The vented crown provides cooling.  Be sure to measure your head and use the size chart.,Great fit and comfort.,1501545600,,,,,,,,
4,TRUE,"07 25, 2017",A2KIMBJ6Y5IFYE,B0007MV6Q8,CHET G.,"FIT GREAT, LOOKS GOOD",Four Stars,1500940800,,,,,,,,
5,TRUE,"07 25, 2017",AGFHIQUUD7X5T,B0007MV6Q8,Dave T,"The hat was a perfect fit, what a good looking hat",Henschel Breezer Hat with cool max band,1500940800,,,,,,,,
5,TRUE,"07 24, 2017",A17SPND8RYIP6X,B0007MV6Q8,Amazon Customer,"Other than being a tad large, exactly what I was look for.  Yes, I'd recommend.",I'd recommend.,1500854400,,,,,,,,
5,TRUE,"07 24, 2017",A2RHWAAE2PYASD,B0007MV6Q8,Dave H.,Love this hat. Highly recommend! Fits as expected. Excellent ventilation.,Great buy!!,1500854400,,,,,,,,
4,TRUE,"07 24, 2017",A1YV1MK6RFJAFM,B0007MV6Q8,Steven A,The hat arrived double boxed and in perfect condition. I like the hat a lot. I really need a 2XL but XL was the biggest offered. I'm thinking about putting my head on a diet and keeping the hat. It's that nice.,Nice Hat,1500854400,,,,,,,,
5,TRUE,"07 24, 2017",APBR02HHGNSIP,B0007MV6Q8,pj.,What a great brim and the hat is very cool.  My husband had to have a skin cancer removed from his ear lobe.  This hat has an excellent brim shades  his ears well.  Best of all he looks very handsome in the hat.,Handsome and practical it doesn't get better than that,1500854400,,,,,,,,
5,TRUE,"07 21, 2017",A3DQNTT86B0ZU2,B0007MV6Q8,Marcey Hurst,My husband loves his new hat.  Got it to keep the sun off his bald head when he mows and works outside.,My husband loves his new hat. Got it to ...,1500595200,,,,,,,,
5,TRUE,"07 18, 2017",A1IX669X4P0MPW,B0007MV6Q8,PK,"I ordered the XL because I was between sizes.  The L probably would have been a better fit, but I will stay with this size.","Good hat, good value",1500336000,,,,,,,,
5,TRUE,"07 17, 2017",A380N6DAUQV1XA,B0007MV6Q8,Israel D,"Keeps me cool, and fits well.",Stay in the shade.,1500249600,,,,,,,,
5,TRUE,"06 27, 2017",A21DIYRIGJP7D0,B0007MV6Q8,Howard Drake,This is a great hat  I am totally happy with the fit and the way it looks.  I would recommend this particular hat to everyone.,This is a great hat I am totally happy with the fit and ...,1498521600,,,,,,,,
5,TRUE,"06 04, 2017",A3IMH6AQVXY2BT,B0007MV6Q8,Amazon Customer,Very good and well made hat...,Five Stars,1496534400,,,,,,,,
4,TRUE,"05 22, 2017",A1VY48TTRZXI6C,B0007MV6Q8,Oldlumberguy,"Nice hat, the strap is rather short but other than that I find it to be comfortable to wear.  It arrived double boxed, the inside box was a little small for the hat but it popped back into shape alright. Just in time for summer!",Nice Hat.,1495411200,,,,,,,,
5,TRUE,"03 17, 2017",A24G0VG62R3UB8,B0007MV6Q8,George M. Brunelle,I love it.,Five Stars,1489708800,,,,,,,,
5,TRUE,"02 05, 2017",A2HFV7LPA8GWHV,B0007MV6Q8,Steven C. Gerhart,Best yet,Five Stars,1486252800,,,,,,,,
5,TRUE,"09 02, 2016",A1V82EOW0A1ZCS,B0007MV6Q8,PM Carlos,What fits well and is a good value for the price. The chin strap is a little rough but overall I am well pleased. The brim is wide enough for protection from the sun which is the main reason I bought it.,Great Hat,1472774400,,,,,,,,
5,TRUE,"08 27, 2016",A25544XR3DA6LN,B0007MV6Q8,Morningstar1957,hubby wears it every day while he's working construction out in the heat.  He loves it!,great hat,1472256000,,,,,,,,
4,TRUE,"08 22, 2016",A1MON8Z0OYL4HE,B0007MV6Q8,Stephen A. Martin,Very Happy,Four Stars,1471824000,,,,,,,,
4,TRUE,"08 15, 2016",ASVQXUY434NAM,B0007MV6Q8,Ashley Teasley,Love Henschel Hats!!! This is my 3rd Henschel. I ordered an Extra Large and they seem to run on the smalle side.,Awesome hats! but may run smaller than you think,1471219200,,,,,,,,
5,TRUE,"08 10, 2016",A3U4U8BRD5DNXH,B0007MV6Q8,RRT,"I purchased to use while watching a major golf tournatment and it worked great.

This hat really kept my head cool and ears shaded unlike the golf cap I typically wear. The wife and kids also commented on how nice looking it was. Have worn it many times now and wish I had purchased one earlier.",... while watching a major golf tournatment and it worked great. This hat really kept my head cool and ...,1470787200,,,,,,,,
4,TRUE,"07 26, 2016",A1H3UL3VWE4S57,B0007MV6Q8,ozias price,Love it,Four Stars,1469491200,,,,,,,,
4,TRUE,"07 25, 2016",A3HIVDP8L7I4HY,B0007MV6Q8,Tom,"Great style, performance and fit.  A little pricy from this vendor, but delivery was as expected.",Great hat,1469404800,,,,,,,,
5,TRUE,"07 25, 2016",A3V4F9T5CJYEJB,B0007MV6Q8,Austin,Great hat for hot weather,Five Stars,1469404800,,,,,,,,
5,TRUE,"06 29, 2016",AJQ6BVRFJP2GG,B0007MV6Q8,steve,"this is maybe my fourth hat like this. I have in the past bought them from a local hat shop, but Amazon had the same hat for $25 instead of $40. its comfortable, cool, and when it gets dirty, I spray it with the stuff I wash the car with, clip it to a fence and hose it off. it drips dry and looks great again. I actually get compliments every time I wear it. Now my brother wants one like it too.","Not a Tilley, but still a great hat.",1467158400,,,,,,,,
4,TRUE,"06 06, 2016",ATVYK0HFQWVV5,B0007MV6Q8,Amazon Customer,"I like this hat very well,but should have measured my head first. I used another hat that fit snugly and used the size,but it was different then the Henschel. Still a nice product though. Worked well.",Nice hat,1465171200,,,,,,,,
5,TRUE,"05 22, 2016",A1VD1IWXROUAT4,B0007MV6Q8,Radar,High quality and versatile hat. Good value for the price!,Good value for the price,1463875200,,,,,,,,
5,TRUE,"05 22, 2016",A1DAL7T153FBLW,B0007MV6Q8,Roland gosselin,"I'll make it fit, no biggie",Five Stars,1463875200,,,,,,,,
4,TRUE,"04 22, 2016",A1ZSMYCZEZOYAD,B0007MV6Q8,Dan,I got this for function and it met my needs.  The leather band/chinstrap is not particularly comfortable when worn as a chinstrap which did knock off a star since I generally need the strap on the boat.,The leather band/chinstrap is not particularly comfortable when worn as a chinstrap which did knock off ...,1461283200,,,,,,,,
5,TRUE,"04 18, 2016",A3CW9UQ2NZIXG,B0007MV6Q8,Michael S. Martin,"Best hat I've ever owned, won't blow off in pretty extreme winds",Perfect,1460937600,,,,,,,,
5,TRUE,"03 22, 2016",A5S9WZHYCNIZA,B0007MV6Q8,Professor Vince P.,Great value. Buy It!,Great Value! Buy It!,1458604800,,,,,,,,
5,TRUE,"01 29, 2016",A3NOSB1CV7WZZ1,B0007MV6Q8,Amazon Customer,Love this hat.  I highly recommend for kayaking and sunny beach days or on the golf course.,Five Stars,1454025600,,,,,,,,
5,TRUE,"01 21, 2016",AUSPJ4O2MZKLQ,B0007MV6Q8,HOLLY,"Haven't used it yet, but made really well. Bought it to take on a cruise.",Five Stars,1453334400,,,,,,,,
5,TRUE,"11 19, 2015",A38U8B203L9OZ0,B0007MV6Q8,Amazon Customer,I love your hats this is the 3rd one for me.  thanks Jerry,Five Stars,1447891200,,,,,,,,
4,TRUE,"11 9, 2015",A2GDI0ZHCNE6EQ,B0007MV6Q8,PS,"Overall as expected, nice hat for strong sun.",nice hat for strong sun,1447027200,,,,,,,,
5,TRUE,"10 30, 2015",A19VCX8DC1842O,B0007MV6Q8,Ken Bordner,"In the world of wide brimmed hats, this is a breath of high quality and reasonable pricing.",Keep the sun off your head and a few bucks in your wallet.,1446163200,,,,,,,,
5,TRUE,"10 28, 2015",A1WSIFN7WPOUC7,B0007MV6Q8,Ken Waymon,"Got me through the hot summer ballgames, awesome!",awesome!,1445990400,,,,,,,,
5,TRUE,"09 15, 2015",A1I2V65KU1QT0M,B0007MV6Q8,John H Booten,Good wide brim protects face and neck from the sun and that is what I purchased it for.  The openings in the top allows air to pass thru for a cooler head.,Good hat at a resonable price.,1442275200,,,,,,,,
4,TRUE,"09 10, 2015",A3QNO6F61JC3LY,B0007MV6Q8,MN in Houston,"Like the stiffer brim, holds the shape of the hat better.  Hat would fit better if my head was a little rounder - somewhat tight at my forehead and in the back while loose on the sides.  I am guessing this will just require a bit of a break-in period.","Good looking, seems to compress flat without losing shape.",1441843200,,,,,,,,
5,TRUE,"08 17, 2015",A3IO34IIH67VM1,B0007MV6Q8,wkags,"Great hat.  I am not a normal hat wearer but needed one for a long day activity outdoors.  The hat fit well, kept me cool, and was not too obstructive.",Great hat.,1439769600,,,,,,,,
5,TRUE,"08 15, 2015",A2WKX7FRZ6QR7K,B0007MV6Q8,opumbd,I have a 7.5 inch head and got the XL right fit.,I have a 7. 5 inch head and got ...,1439596800,,,2,,,,,
5,TRUE,"08 05, 2015",A5NY5EBU4YGZ2,B0007MV6Q8,jnell4duh,Great hat for working outdoors!,Great hat!,1438732800,,,,,,,,
2,TRUE,"07 25, 2015",A1PYFA4U516QEE,B0007MV6Q8,Bill,Hat is stiff and uncomfortable.  I can not wear it .,Two Stars,1437782400,,,,,,,,
5,TRUE,"07 09, 2015",A2819R0TKWZEDL,B0007MV6Q8,Wayne L.,Rocks my face off!,Five Stars,1436400000,,,,,,,,
4,TRUE,"07 03, 2015",A1LTHOJNOFH0R7,B0007MV6Q8,canebrake246,"Reorderd in this L size.  Fits great and very comfortable.  Cool and great for casual.  XL in this hat much too large, even though  a Breezer Crushable with 4"" brim was an XL, it was only slightly large and used band liner to make hat fit slightly smaller and it works great.  Order best size for yourself per sizing chart, but hats may vary enough to require a different size. But don't let that frustrate you worth the patient when you get right fit.  I happen to measure right at break point between L and XL, so it sometimes takes trial and error.  Great hats and extremely satisfied.",Henschel Hats worth the wait and getti g correct size.,1435881600,,,,,,,,
4,TRUE,"06 29, 2015",AVMI7148M81Y4,B0007MV6Q8,Helen Hocking,It was a gift for a friend.  I hope he likes it.,Four Stars,1435536000,,,,,,,,
5,TRUE,"06 29, 2015",A3C5VZQ0P4EFMF,B0007MV6Q8,larryb.tucker,I have worn these hats in the past and was always happy.  I hadn't seen them for several years and was happy to find them again.,An old friend refound.,1435536000,,,,,,,,
5,TRUE,"06 26, 2015",A24JLW660T09WC,B0007MV6Q8,Wayne Clayton,awesome hats...love them for the hot weather we are having..,Five Stars,1435276800,,,,,,,,
5,TRUE,"06 23, 2015",AF2NYL09OTW6U,B0007MV6Q8,Mike Franz,"It's a nice hat, made well and looks good. The best part is that it is made in the USA.",Made in the USA,1435017600,,,,,,,,
5,TRUE,"06 17, 2015",A2DL352JGM0O9Q,B0007MV6Q8,Billy Polk,"Hat fits, no flaws.",Five Stars,1434499200,,,,,,,,
5,TRUE,"06 03, 2015",A2K04QOTAC4JLL,B0007MV6Q8,Tommy Runnels,This is the second one I bought. Bought first one in 2012. Used it a LOT over the summers. Can't beat it for the price.,This is the second one I bought. Bought first ...,1433289600,,,,,,,,
5,TRUE,"05 26, 2015",A3N89DPIO75HDY,B0007MV6Q8,Jim Bird,Great hat. Will buy one for my wife now.,Five Stars,1432598400,,,,,,,,
5,TRUE,"05 24, 2015",A4TNPVRS0R2J8,B0007MV6Q8,Glenn D Bissell,"This is my second one. The first one, which I have had for years, is now for working around the yard, and the new one for going out in public. A really great hat. Very durable. Comfortable. The wide brim give good sun protection",Great Hat!,1432425600,,,2,,,,,
4,TRUE,"05 17, 2015",A15FV0CQJKRJ1E,B0007MV6Q8,DAW,I got xlarge a bit too big but good quality.,Four Stars,1431820800,,,,,,,,
4,TRUE,"05 16, 2015",A2WPNDAAIT2512,B0007MV6Q8,JM,"I bought an X-large Breezer, which was supposed to be between 7 1/2 and 7 5/8. Couldn't get it on my head. I have several x-large Breezers from about ten years ago, Which fit perfectly the first time I tried them on. Fortunately, we have an antique wooden hat stretcher, which did the trick. The old Breezers were made better, overall; but this hat is worth the $30.00.",Hope you have a small head or a hat stretcher.,1431734400,,,,,,,,
5,TRUE,"04 12, 2015",AAQ9R9J15KR2E,B0007MV6Q8,George L Griffin,Great Hat but The XL is a little too large. Most hats XL fits.,Five Stars,1428796800,,,,,,,,
3,TRUE,"01 16, 2015",A2LOFTZG0Z2M5C,B0007MV6Q8,captnweb,Had purchased this hat in Vegas and loved it. Then lost it at a football game. So when I amazon gift card for Christmas thought I would order another. This came to me with what seemed like cheaper materials and the inside crown was missing a liner.,Workmanship starting to slip.,1421366400,,,,,,,,
3,TRUE,"01 06, 2015",A16Q5ZP316CA53,B0007MV6Q8,Fred Sutterlin,"Despite the big box, the hat arrived very crushed.  The top has permanent wrinkles in it.  While I shaped it back out as best I could, I was disappointed in the delivery.  Other than that, the had is just what I wanted.",Henschel Hat arrived crushed,1420502400,,,,,,,,
4,TRUE,"01 05, 2015",A8GGBZXJ86JJE,B0007MV6Q8,Richard Knight,"Great hat!  Cool breeze flows through it, but provides great shade for my head!",Great hat! Cool breeze flows through it,1420416000,,,,,,,,
5,TRUE,"12 24, 2014",AZYIBG912W011,B0007MV6Q8,Bobby C.,Great for our Florida sun!,Five Stars,1419379200,,,,,,,,
5,TRUE,"12 4, 2014",AAY347R9G35VP,B0007MV6Q8,havanajohn,love it replacing old one,LEFT FIRST ONE IN KEY WEST,1417651200,,,,,,,,
3,TRUE,"11 13, 2014",AG1WNL2QSYPRQ,B0007MV6Q8,Vic R.,"The quality was not what I expected.  There is no lining to cover the seam around the top of the hat, so that it feels very raw and prickly.  The rim is somewhat stiff.  My husband's other Hemschel hat is made much better.  This could be a second.",Henschel Breezer Hat,1415836800,,,2,,,,,
5,TRUE,"10 23, 2014",A2Q8CVLCHMYDG9,B0007MV6Q8,edward smith,really good,Five Stars,1414022400,,,,,,,,
5,TRUE,"10 15, 2014",A1S19S0YIHGYEL,B0007MV6Q8,Richard J. Petersen,"great hat even after all these years,,,washes well......really holds up",Five Stars,1413331200,,,,,,,,
5,FALSE,"10 6, 2014",A24ZKWGS3R4Z9A,B0007MV6Q8,R. A. Mancini,"Love this hat. Light weight, provides good shade yet it allows air flow. Exactly what I was looking for.",Great hat, Great price,1412553600,,,,,,,
5,TRUE,"08 26, 2014",AVDSKMY32H1GZ,B0007MV6Q8,Travelle Butler,Outstanding!  Plain an Simple.,Feel the Breeze,1409011200,,,,,,,,
5,TRUE,"08 16, 2014",A3IN12IUH7QIV2,B0007MV6Q8,Christina Blume,"Fits well, good quality. I would recommend!",Great Hat!,1408147200,,,,,,,,
4,FALSE,"08 16, 2014",A31PT50CLFN7VH,B0007MV6Q8,chartman454,This has been a good hot weather hat.  I've had it for about a year now and it is still holding together with every day use (hot weather).,Good hat,1408147200,,,,,,,,
5,TRUE,"08 04, 2014",AZGDWASZYSVCP,B0007MV6Q8,Rev. David P. Lampman,"Get buy! It fits perfect, folds for packing and unfolds quite easily, and washes up to be like new. No complaints at all!  Thanks.",Great buy!,1407110400,,,,,,,,
5,TRUE,"01 21, 2014",A38K3YPGRNGXGW,B0007MV6Q8,C. S. Brock,Love this hat! The mesh top allows the air to flow and the wide brim does an awesome job at keeping the sun off your face and neck. Quite durable too.,Great hat for summer!,1390262400,,,,,,,,
5,TRUE,"11 17, 2013",A36DP16I427YCP,B0007MV6Q8,Richard Gill,"best hat around, made in USA, cool with venting, nice wide brim, Ask your dermatologist, Very comfortable made in USA",good hat for the sun,1384646400,,,,,,,,
5,TRUE,"09 11, 2013",A2BAKWNFT9N7L5,B0007MV6Q8,D. D. Smith,"I need a hat that will protect me from the sun. I have had 2 skin cancers. I don't like wearing a hat because my head gets hot. This hat solved all of my problems, protected me from the sun, was cool and fit right. I have used the chin string. Also the hat is awesome looking.",Wonderful hat,1378857600,,,,,,,,
5,TRUE,"07 31, 2013",A21UZP3I9KJ0FL,B0007MV6Q8,Amazon Customer,"I have never worn a hat or cap, but need to.  At age 71, and a frequent hiker, I would prefer it if my dermatologist had less to do at each visit.  I can't even wear a ball cap.  So far this is different, not so hot, good sun shader, and keeps light rain off the face and glasses.  Seems to be well made.  Appreciate the built in sweat band.  I ordered one size large, and it is loose, but can easily tuck tightly rolled pieces of Bounty towel behind the sweatband for a perfect adjustable fit, plus more absorbancy.  I believe, and have been told, that the hat is stylish.  This is a bonus AFIC.",Love it so far,1375228800,,,2,,,,,
4,TRUE,"07 18, 2013",A1R0MWVEWWD4HP,B0007MV6Q8,Jennifer Hodges,I'm not a big fan of hats. I wear them to protect my scalp. The hat works and doesn't seem too awful to wear.,I'm not a big fan of hats. I wear them to protect my scalp. The hat works and doesn't seem too awful to wear.,1374105600,,,,,,,,
4,TRUE,"07 08, 2013",A1RES5GFFBDUPP,B0007MV6Q8,David R. Fowble,"Really like it.  Can crumple a lttle and bounces back  really nice hat
Great for casual or fishing
Very nice","good fit, looks nice",1373241600,,,,,,,,
4,TRUE,"06 25, 2013",A17YQTU6MC5MYV,B0007MV6Q8,Gail M.,I was hesitant about ordering this hat. My husband had one from Henschel that was an XXL and it fit him very well. This was only an XL but it fits great! He wears if for golfing.,Great hat for hot weather,1372118400,,,,,,,,
5,TRUE,"06 21, 2013",A28KJ2IEIZG77Y,B0007MV6Q8,Links Pilgrim,"This hat was reasonably priced, very well constructed IN THE USA, and fit perfectly.  I usually order a 7-5/8 or XL hat; I ordered the XL Henschel Breezer, and it fit like a glove.  I am not used to the leather tie-down, so I removed mine easily.  I wore it the first time yesterday for golf, and the sun was bright, but my head was cool all day.  I am impressed, although it was shipped slowly by this seller.  To be honest, I am spoiled by Amazon Prime, and this hat didn't receive Prime shipping.",Seriously Nice Hat!,1371772800,,,,,,,,
4,TRUE,"06 17, 2013",A1W8GXNNONSK8Q,B0007MV6Q8,JSLed,"I purchased this for my husband who is in construction and needs protection from the sun. It is a great looking hat, however even the XL is too small for my husband.",Great hat...too small!,1371427200,,,,,,,,
5,TRUE,"06 10, 2013",ABHPGOM7TPWY7,B0007MV6Q8,Kindle Customer,Keep cool this summer with Henschel Breezer Hat.  It cools the heat of the sun and allows your head heat to escape in the breeze.  The chin strap keeps your hat on even in high winds.  Protecting your head from the sun's energy during solar max just makes sense.,Breezer Hat is perfect for the summer sun,1370822400,,,,,,,,
4,TRUE,"04 10, 2007",A2UEN6K32LVTZ8,B0007MV6PY,D. C. Froehlich,"Keeping sun off my face in tropical locations has become a priority.  The wide brim does just that, while the mesh sides keep your head well ventilated, which reduces sweating considerably.  The chin-string is a necessity for river travel by speedboat.  For the price, this is a real nice hat.  One thing though, it looks much better after some wear when a little dirty and slightly shabby, a condition which also eliminates the ""new hat, eh"" comments when relaxing at the end of a 40 degree Celsius day with fellow ex-pats.",A Real Nice Hat,1176163200,,,2,,,,,
5,FALSE,"11 7, 2006",A3EJRSRQS762O6,B0007MV6PY,Dianne Thiel,Great Hat.  Packs well.  I don't look stupid.  Offers excelent sun protection.  Tend to shrink after diving in pool.  Will purchase again.,Henschel breezer Hat with CoolMax,1162857600,,,13,,,,,
5,TRUE,"08 29, 2006",A7LH5ULUERASJ,B0007MV6PY,Marilyn K. Peters,Great product. Fast shipping. Thanks.,Five Stars,1156809600,,,,,,,,
4,TRUE,"10 8, 2017",A2Y15PKNY01MAE,B0007MV6PY,Edward E. Peoples,Comfortable fit.  Both stylish and useful in shading from the sun.,Comfortable fit.,1507420800,,,,,,,,
5,TRUE,"08 29, 2017",A37TMVV7GY11QA,B0007MV6PY,Jeff MacConnell,"Fits my 7 3/8 size head, vented crown helps keep my sweat-prone head cool, and my Dermitologist definitely approves.
( I saw an apparent knock-off at Costco today... a $10 waste, since the copy is floppy, no shapely look, and ""vented"" crown is covered on the inside, so not cool at all!)",Looks and FEELS cool!,1503964800,,,,,,,,
5,TRUE,"08 29, 2017",A1J0NQ49DDMCRC,B0007MV6PY,jose otzin,Thanks for your service.  It is fit very good.,It is fit very good.,1503964800,,,,,,,,
5,TRUE,"08 20, 2017",A15B6AWMYT2IAB,B0007MV6PY,Amazon Customer,nice hat,Five Stars,1503187200,,,,,,,,
5,TRUE,"08 17, 2017",A3QJKWRJTIAET3,B0007MV6PY,Dan,My second one of these.  The first has proved to be of exceptional durability and comfort.  Even throw it in the wash and it comes out fine.  The mesh crown allows maximum air circulation to keep your head cool (and reduce sweating).  It's too grungy now to wear anywhere but in the yard where only the dog will see it.  It was time for a new one.,Even throw it in the wash and it comes out fine. The mesh crown allows maximum air circulation to ...,1502928000,,,,,,,,
4,TRUE,"08 14, 2017",A2BHIU6HB3A9KT,B0007MV6PY,George Wilken,"I like the Henschel hats. This was actually the 4th hat like this that I have ordered. All of the other ones were size large & they fit nicely, so once again I ordered a large, but this time the large was way too small, so I returned it & ordered an X-large which I am waiting to be delivered now.",I like the Henschel hats,1502668800,,,,,,,,
4,TRUE,"08 14, 2017",AVXXM3QMER8FB,B0007MV6PY,Dee L.,Nice golf hat for the money,Four Stars,1502668800,,,,,,,,
5,TRUE,"08 08, 2017",A24IB3L7YPVVSX,B0007MV6PY,Amazon Customer,Love thIs hat,excellent hat,1502150400,,,,,,,,
4,TRUE,"08 08, 2017",AI6DF7VY6N7LJ,B0007MV6PY,Planes48,"Returned, too small. Re-ordered.",Hat,1502150400,,,,,,,,
5,TRUE,"08 07, 2017",A27OBP7HKHJE7P,B0007MV6PY,Melvin R. Read,Very nice. Will enjoy wearing it often,Five Stars,1502064000,,,,,,,,
5,TRUE,"08 03, 2017",AL8VOEA713JGB,B0007MV6PY,Amazon Customer,A stylish way to replace hot baseball caps with a cooler method of protecting your ears and head from sunburn.,A stylish way to replace hot baseball caps with a ...,1501718400,,,,,,,,
5,TRUE,"08 02, 2017",A2TEJGE1ZZ2H2H,B0007MV6PY,George,Fits good. I like it.,Five Stars,1501632000,,,,,,,,
4,TRUE,"08 02, 2017",A3T5DAU0DGO63R,B0007MV6PY,David M. England,I'm a 7 1/4 hat size and ordered the large. The hat was still snug. Looks good and keeps sun off. I believe the khaki is going to show dirt and sweat easy though and may wish that I had ordered a darker color later.,Hats Off!,1501632000,,,,,,,,
5,TRUE,"08 02, 2017",A3BDBN94QAY11U,B0007MV6PY,Mark Hallum,Great hat,Five Stars,1501632000,,,,,,,,
5,TRUE,"07 31, 2017",A3FLTUNUH0DY9P,B0007MV6PY,Thomas E Carman,"It's cool, it's comfortable, it shades my face nicely in the Florida sun. I like it.",Good hat for a Florida vacation,1501459200,,,,,,,,
5,TRUE,"07 28, 2017",A19GQZYUOYGB5R,B0007MV6PY,Kindle Customer,"Great hat for hot West Texas summers.  It's protective, comfortable, and cool.  I will buy another when this one wears out.",Great Hat for Hot Summers,1501200000,,,,,,,,
4,TRUE,"07 21, 2017",A24V9HC25F5E4H,B0007MV6PY,Tom B.,"Great hat! Fits perfect and is ""cool"" to wear. The only complaint was the 2 week standard shipping via FedEx Smartpost. I think a kid could have delivered it faster on his bike.","Great hat! Fits perfect and is ""cool"" to wear",1500595200,,,,,,,,
5,TRUE,"07 19, 2017",A1ETDF28TIG2KN,B0007MV6PY,jordan g gostomski,"WELL MADE,GREAT PRICE AND MADE IN THE USA.......AAA+",GREAT PRICE AND MADE IN THE USA,1500422400,,,,,,,,
5,TRUE,"07 18, 2017",A1FBXCO9QCGSNZ,B0007MV6PY,savvy shopper,"This is my second buy of this hat. I have owned one for years and my hired hand has been wearing mine for weeks. he loved it so much I bought him one in his size. He wears it all the time. great  hat, great fit. Great price",he loved it so much I bought him one in his ...,1500336000,,,,,,,,
5,TRUE,"07 16, 2017",A35H0PEMMIFRMJ,B0007MV6PY,David,"Great hat, I replaced a Henschel hat that I had for 10+  years. I lost my back pack on our return trip from Dominican Republic and hat was in it This newer version is lighter and more comfortable. I recommend the hat and company shipped as described, but it took about 8-10days from order date for it to arrive (July4th holiday). I am impatient and spoiled by prime delivery.","Great hat, I replaced a Henschel hat that I ...",1500163200,,,2,,,,,
5,TRUE,"06 27, 2017",A3LW93S12RYNU9,B0007MV6PY,Joseph Hartsel,Like the hat. Comfortable and cool.,Five Stars,1498521600,,,,,,,,
5,TRUE,"06 20, 2017",A8MRGSHMXJ00B,B0007MV6PY,Amazon Customer,Really like hat very comfortable,Five Stars,1497916800,,,,,,,,
4,TRUE,"06 16, 2017",A2YPA0WNR04N2M,B0007MV6PY,Muhamad K.,does not cover my neck and sides from the sun as I thought it would but a nice hat.,... the sun as I thought it would but a nice hat.,1497571200,,,,,,,,
5,TRUE,"05 23, 2017",AFE04U2UG42DN,B0007MV6PY,Jane Austen,Love it. Replacement for older one I had worn out. Great hat,5 stars,1495497600,,,,,,,,
4,TRUE,"05 22, 2017",A1PQS2NPUWV0ZM,B0007MV6PY,Deer Hunter,"A little tight, but I used a hat stretcher to make it fit better.  I like the style of the hat.",but I used a hat stretcher to make it fit better. I like the style of the hat,1495411200,,,,,,,,
5,TRUE,"05 07, 2017",ALFHEOQ4VPF3C,B0007MV6PY,PJT,"Henschel hats are a great product, they will last a long time , the fit is perfect, and keeps me from cooking in the hot sun.",Great product !,1494115200,,,,,,,,
5,TRUE,"05 04, 2017",A3I167CDP18W5E,B0007MV6PY,North Country,"High quality,  good fit and exactly what I expected and needed.  Would definitely recommend.",Nice quality.,1493856000,,,,,,,,
5,TRUE,"04 26, 2017",A22EXNKCDPQFOM,B0007MV6PY,gogowiz1,"Fit as expected. Measured with a snug tape measure. Only worn it 1x, but the breeze through the hat was excellent. Construction seemed sturdy and it folded up and popped back on my test run, so I think it will be ok.",Fits well. Strap makes it extra secure. Folds. Breezy. Seems like a good casual walking hat in warm weather,1493164800,,,,,,,,
4,TRUE,"04 25, 2017",AXFG45FD6WQVL,B0007MV6PY,Patrick Powell,Purchased this same hat 14 years ago and it wore like iron through much yard work which caused me to purchase another that looked a little more presentable.  This ones material is not as heavy duty as first but only time will tell if it stands up,Great yard work hat,1493078400,,,,,,,,
5,TRUE,"03 29, 2017",A2CDMNYZWU7WGN,B0007MV6PY,enrique medina,"great product, is my 3rd Henschel Hat",Five Stars,1490745600,,,,,,,,
5,TRUE,"03 27, 2017",APPCNIX355UG0,B0007MV6PY,Kurt Danziger,"This my second hat.  The first has become my yard sun protector (I perspire pretty good), so this is my ""formal hat"" :)",Fits the bill,1490572800,,,,,,,,
4,TRUE,"12 8, 2016",A3RNCBBJPWKOJM,B0007MV6PY,Amazon Customer,Great Hat,Love this Hat,1481155200,,,,,,,,
5,TRUE,"10 4, 2016",A2CPR0EGXW77BG,B0007MV6PY,Amazon Customer,Great hat. This is the second one I've ordered for my husband. Good protection from the sun and looks nice as well.,Great hat. This is the second one I've ordered ...,1475539200,,,,,,,,
5,TRUE,"09 13, 2016",A1GC22U05SW866,B0007MV6PY,JAK in Oregon,"My husband's summer hat was finally wearing out and needed to be replaced. I thought I was a picky shopper but nothing met his stringent requirements - and we've been looking for years now!! Once we found this one, I bought him two so we won't have to look again for years to come. He's thrilled with the product and he looks terrific in it! (Now if we could just find winter/hunting boots to fit his 4E feet I could be very happy!)",So great we bought two!,1473724800,,,,,,,,
2,TRUE,"08 20, 2016",A1S1M5M79MKOYS,B0007MV6PY,Ringwoodite,"It shrinks. If you have to buy it, buy one size larger.",Shrinks by sweat,1471651200,,,,,,,,
